order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD279165,ID5402983326,2019-08-29,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('iAssist Line', 1)]",13400,-11.159999999999854,-37.8195883,144.9631814,0,13388.84,Winter,False,0.5709,best android phone so far best phone i have ever had.,1.0
ORD454367,ID1686719046,2019-04-20,Thompson,"[('Toshika 750', 2), ('Universe Note', 1), ('iAssist Line', 2)]",9100,7150.040000000001,-37.8020571,144.95417680000003,5,15795.04,Autumn,True,1.3369,great phone she loves it. especially the camera,1.0
ORD388783,ID2277912699,2019-02-19,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('iStream', 2), ('pearTV', 1)]",15850,-5150.3099999999995,-37.8230126,144.94202230000005,15,8322.19,Summer,True,1.2335,"i know i can pay to get rid of the ads but it's just a bad idea, tablet works fine otherwise. and if your okay with digico apps.",0.0
ORD142923,ID0282854611,2019-07-29,Bakers,"[('Alcon 10', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",2610,14899.36,-37.8035133,145.0193421,15,17117.86,Winter,True,2.2399,worked just like a brand new line ---so i am very satisfied.,1.0
ORD127731,ID2978797401,2019-04-15,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",15970,-4256.4,-37.811629499999995,145.0118642,5,10915.1,Autumn,True,1.474,early love so far so good and the phone appears to be unlocked. hopefully the battery will hold up. this renewed product looks brand new and i'm happy with at this point.,1.0
ORD357176,ID0579418098,2019-06-22,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('iStream', 2), ('pearTV', 1)]",21600,-9724.69,-37.8265624,144.9743124,5,10795.31,Winter,False,0.9808,five stars great phone!!,1.0
ORD315730,ID2455200662,2019-05-16,Thompson,"[('Candle Inferno', 1), ('pearTV', 2)]",6760,5726.51,-37.8082901,144.9535219,10,11810.51,Autumn,False,0.7484,like new works great,1.0
ORD148847,ID5001030330,2019-08-01,Thompson,"[('Thunder line', 1), ('Universe Note', 2), ('iAssist Line', 2)]",19125,-4680.42,-37.8114653,144.9528619,15,11575.83,Winter,True,0.5269,"five stars good replacement, spare phone.",1.0
ORD286615,ID0560988348,2019-06-02,Thompson,"[('Toshika 750', 1), ('iStream', 1)]",2385,2046.3100000000004,-37.8213426,144.9463561,5,4312.06,Winter,False,0.9671,good best phone,1.0
ORD050686,ID3222652702,2019-07-08,Thompson,"[('Toshika 750', 1), ('Universe Note', 1), ('iAssist Line', 2), ('iStream', 2)]",9380,3038.8899999999994,-37.8029407,144.93074919999995,5,11949.89,Winter,False,1.7983,"buyer beware i got this phone for verizon and it was beautiful, but i'm suspicious about it, because it would have horrible reception i many places. i had it next to a note 3 and the note 5 barely worked. this made it unusable. i have returned it.",0.0
ORD182643,ID6167417901,2019-02-16,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",14145,-186.75,-37.81723770000001,144.9532366,10,12543.75,Summer,True,0.7432,worse place purchase an alconx and got an alcon 6s....,0.0
ORD136163,ID4633638485,2019-04-05,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",15690,-6303.05,-37.8065136,144.9440952,10,7817.95,Autumn,False,0.7339,"one star sorry, this video is unsupported on this browser.  the cell phone has a problems in the touch screen",0.0
ORD307378,ID0477305501,2019-01-25,Bakers,"[('Alcon 10', 2), ('Thunder line', 2), ('Universe Note', 1), ('pearTV', 2)]",5695,31085.370000000003,-37.800418799999996,145.01007909999996,5,36495.62,Summer,False,1.6858,"five stars great phone, fast shipping",1.0
ORD144551,ID5015518499,2019-01-15,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('pearTV', 1)]",23525,-12077.9,-37.8129188,144.9693111,5,10270.85,Summer,True,0.6322,"love our inferno stick,easy to set up and have loads of shows for free and plenty to rent or buy.we also use pluto tv and tubi so that's even more tv.iassist makes it so easy to find any show or movie i want.we love the money we save.",1.0
ORD420634,ID0343337611,2019-07-10,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 2), ('pearTV', 2)]",11220,10192.89,-37.79946500000001,144.9682706,5,20851.89,Winter,True,2.1325,would reccomend! the phone looks brand new- not one scratch or dent. it works fast and the battery holds great. it also was fully unlocked and arrived quickly. it came with a brand new alcon charger too!,1.0
ORD484660,ID0306968237,2019-02-14,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Thunder line', 2), ('iStream', 1)]",2750,19150.46,-37.817803399999995,144.93174399999995,5,21762.96,Summer,False,1.4637,cellurar el teléfono muy lindo pero no sirvió lo bueno es que el vendedor de volvio todo el dinero son legales,0.0
ORD230074,ID5952810619,2019-09-12,Thompson,"[('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 1)]",6905,5619.200000000001,-37.8149873,144.9395623,15,11488.45,Spring,False,0.7086,do not buy came an empty box without phone!!!,0.0
ORD146525,ID2505811399,2019-06-08,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 1), ('Thunder line', 2), ('Universe Note', 2)]",8230,22238.1,-37.8046273,144.96335569999997,0,30468.1,Winter,True,1.6475,wonderful little buy! tired of my bulky tablet. this one stays charged a lot longer!,1.0
ORD005085,ID0938091424,2019-07-12,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('iStream', 2)]",6685,16473.65,-37.8099555,144.9783954,0,23158.65,Winter,True,1.2369,five stars love my razr,1.0
ORD020677,ID0664378722,2019-06-02,Nickolson,"[('Thunder line', 1), ('iStream', 1)]",3455,-771.4000000000001,-37.82052570000001,144.9663989,25,1819.85,Winter,True,0.3507,worth it. my mom loves it. great phone. so much value for such a small price,1.0
ORD261456,ID0589425592,2019-03-13,Nickolson,"[('Thunder line', 2), ('iAssist Line', 1)]",3680,2257.8900000000003,-37.8094181,144.9726915,25,5017.89,Autumn,True,1.0582,"amazing absolutely love this phone! it sleek, easy to use, and good color. i was originally considering getting a olivia universe of some sort but i would 100% recommend getting this over it. it has great picture quality as well!",1.0
ORD046638,ID4754200365,2019-11-10,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Toshika 750', 1)]",8920,-1296.1800000000003,-37.8149857,144.9274207,10,6731.82,Spring,True,1.747,see subject line.  love it,1.0
ORD027247,ID0289648906,2019-01-16,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('pearTV', 2)]",15580,-446.5100000000002,-37.811009999999996,144.94785280000005,15,12796.49,Summer,False,0.1976,had to send back was not like new!,0.0
ORD424866,ID4826905603,2019-02-10,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Universe Note', 2)]",12520,-2574.62,-37.8207891,144.9621034,25,6815.38,Summer,False,0.699,"five stars excellent phone. only took 3 days to ship to california. and the best of all, it doesn't explode ;)",1.0
ORD358761,ID0021579159,2019-03-02,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175,65.5,-37.8193404,144.9791514,15,8714.25,Autumn,False,0.8483,great phone great phone lots of features and very very little clutter this is propably one of the greatest phones i've ever owned!,1.0
ORD446394,ID0583473687,2019-01-28,Bakers,"[('Lucent 330S', 1), ('iStream', 2)]",6810,,-37.8054782,144.9975185,25,,Summer,True,0.5416,five stars nice,1.0
ORD271758,ID0310944926,2019-11-23,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1), ('iStream', 2), ('pearTV', 1)]",580,,-37.8038968,145.00363159999995,10,,Spring,True,1.0034,like a new phone but a lot cheaper. good quality phone. looks like new and works great,1.0
ORD045173,ID0711331435,2019-01-23,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",21390,,-37.80733170000001,144.9574524,15,,Summer,False,1.0897,it’s nice my cousin love it,1.0
ORD396232,ID2180785618,2019-03-17,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2), ('pearTV', 1)]",13305,,-37.8146899,144.9690651,5,,Autumn,True,0.4368,great phone compared to the lucent e love this phone 100% just wish verizon worked where i moved too.,1.0
ORD140785,ID0129279518,2019-06-09,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1)]",3310,,-37.8007693,144.9952303,25,,Winter,False,1.0271,"do not buy from this seller this was a horrible buy. only 3 months after buying the phone, the keyboard stopped working as well as a fingerprint and the unlock botton.",0.0
